id,idempotency_key,tipo,almacen_origen_id,almacen_destino_id,material_id,cantidad,created_at,motivo,ref_externa,evidencia_key,usuario_op_id,fecha,from_almacen_id,to_almacen_id,tecnico_id,nota
95b852dd-f05f-4140-ae9f-528bcd9729d8,,ajuste,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,3,1,2025-10-01 15:49:32.874066+00,,,,,2025-10-01 23:27:56.107409+00,,,,
32eeb74a-8792-4b27-89db-44df4a0104ba,,ingreso,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,3,2,2025-10-01 15:49:32.874066+00,,,,,2025-10-01 23:27:56.107409+00,,,,
e7aa8e88-9c6a-423f-bf35-cae3792e9286,,egreso,beb7a8f6-28a2-4ad2-b121-5619580ba82d,,1,1,2025-10-01 14:05:03.321861+00,,,,,2025-10-01 23:27:56.107409+00,,,,
c71d7ebc-4eea-4675-9e33-8446ff53bb13,,ajuste,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,3,1,2025-10-01 14:05:00.51492+00,,,,,2025-10-01 23:27:56.107409+00,,,,
5a49576b-00b8-4f69-873c-5608627f72a7,,ingreso,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,3,2,2025-10-01 14:05:00.51492+00,,,,,2025-10-01 23:27:56.107409+00,,,,
440081e0-fc2a-4b37-a8fc-29c9291d82ed,,egreso,beb7a8f6-28a2-4ad2-b121-5619580ba82d,,1,1,2025-09-30 21:48:31.3994+00,,,,,2025-10-01 23:27:56.107409+00,,,,
1932ecab-9525-463d-8ff0-509ebadd8cf1,,ajuste,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,3,1,2025-09-30 21:48:28.965712+00,,,,,2025-10-01 23:27:56.107409+00,,,,
dcc2ea17-5b04-44fa-a400-ecc21ccb8d67,,ingreso,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,3,2,2025-09-30 21:48:28.965712+00,,,,,2025-10-01 23:27:56.107409+00,,,,
255f891b-9670-414a-bfb1-3f20f23d8088,,egreso,beb7a8f6-28a2-4ad2-b121-5619580ba82d,,1,1,2025-09-30 21:37:43.992913+00,,,,,2025-10-01 23:27:56.107409+00,,,,
3dc18d97-a819-47e8-b822-a3ba3c0afd1d,,ajuste,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,3,1,2025-09-30 21:37:41.680023+00,,,,,2025-10-01 23:27:56.107409+00,,,,
fcaeda97-9723-422d-94e2-b7fcbde0f390,,ingreso,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,3,2,2025-09-30 21:37:41.680023+00,,,,,2025-10-01 23:27:56.107409+00,,,,
e594fbd6-ab09-453f-993b-ff135af76f44,,ajuste,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,3,1,2025-09-30 21:22:15.844876+00,,,,,2025-10-01 23:27:56.107409+00,,,,
a5901eb5-9617-4393-ad9f-69f27ba16b8f,,ingreso,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,3,2,2025-09-30 21:22:15.844876+00,,,,,2025-10-01 23:27:56.107409+00,,,,
a0dab3fe-366c-44d3-806b-c0222f17f87d,,egreso,beb7a8f6-28a2-4ad2-b121-5619580ba82d,,1,1,2025-09-30 20:51:17.49492+00,,,,,2025-10-01 23:27:56.107409+00,,,,
cb91d388-9c5d-4d58-8506-1f7ef96ecf1b,,ajuste,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,3,1,2025-09-30 20:51:16.085689+00,,,,,2025-10-01 23:27:56.107409+00,,,,
6e980995-f1ff-4b1a-a576-3cfff1dea802,,ingreso,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,3,2,2025-09-30 20:51:16.085689+00,,,,,2025-10-01 23:27:56.107409+00,,,,
835826cb-9072-41a5-a2bf-7c70684782ff,,egreso,beb7a8f6-28a2-4ad2-b121-5619580ba82d,,1,1,2025-09-30 20:48:14.869581+00,,,,,2025-10-01 23:27:56.107409+00,,,,
2e28b7f0-f6ad-4a31-8313-fda34f331d6a,,ajuste,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,3,1,2025-09-30 20:48:13.592593+00,,,,,2025-10-01 23:27:56.107409+00,,,,
d06c61a8-5a73-4564-aad1-288e386cd071,,ingreso,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,3,2,2025-09-30 20:48:13.592593+00,,,,,2025-10-01 23:27:56.107409+00,,,,
788b8274-916c-426f-b426-56a2293ef595,,egreso,beb7a8f6-28a2-4ad2-b121-5619580ba82d,,1,1,2025-09-30 20:21:24.320833+00,,,,,2025-10-01 23:27:56.107409+00,,,,
013647d4-3bc3-4b86-975f-62a52bf7366f,,ajuste,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,3,1,2025-09-30 20:21:22.823685+00,,,,,2025-10-01 23:27:56.107409+00,,,,
ea7d3b94-c337-42d8-84cb-30498fcbd339,,ingreso,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,3,2,2025-09-30 20:21:22.823685+00,,,,,2025-10-01 23:27:56.107409+00,,,,
83dbf68e-b9a8-46c3-8e49-3a9a927bbf34,auto-1759263681991-0.045727210724717304,ingreso,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,3,1,2025-09-30 20:21:21.9865+00,,,,,2025-10-01 23:27:56.107409+00,,,,
e4d22d1b-dbd5-4a8b-9786-c576e6781045,,egreso,beb7a8f6-28a2-4ad2-b121-5619580ba82d,,1,1,2025-09-30 20:05:55.398264+00,,,,,2025-10-01 23:27:56.107409+00,,,,
7399ada7-c906-48c5-a24e-778af3102fc7,,ajuste,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,3,1,2025-09-30 20:05:53.937629+00,,,,,2025-10-01 23:27:56.107409+00,,,,
43773822-7a9d-4c54-8946-b40ec86536ba,,ingreso,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,3,2,2025-09-30 20:05:53.937629+00,,,,,2025-10-01 23:27:56.107409+00,,,,
4a9d9f8a-7a02-4fa9-94e9-81eece57db9c,auto-1759262753067-0.13653223739796072,ingreso,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,3,1,2025-09-30 20:05:53.060311+00,,,,,2025-10-01 23:27:56.107409+00,,,,
63d4c8df-bc6f-4c52-9407-9619f9d12b04,,egreso,beb7a8f6-28a2-4ad2-b121-5619580ba82d,,1,1,2025-09-30 17:07:37.720783+00,,,,,2025-10-01 23:27:56.107409+00,,,,
32befa77-2ca7-43e4-9847-bf529bb89101,,ajuste,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,3,1,2025-09-30 17:07:35.992261+00,,,,,2025-10-01 23:27:56.107409+00,,,,
c790f353-5a19-4b6c-a7b5-5691eefbc08b,,ingreso,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,3,2,2025-09-30 17:07:35.992261+00,,,,,2025-10-01 23:27:56.107409+00,,,,
c6d79fdf-8766-49c0-b956-20637c1a75f0,auto-1759252055125-0.48386905948725945,ingreso,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,3,1,2025-09-30 17:07:35.120775+00,,,,,2025-10-01 23:27:56.107409+00,,,,
6f4dcebc-ee74-4529-a11d-b6b378333560,,egreso,beb7a8f6-28a2-4ad2-b121-5619580ba82d,,1,1,2025-09-30 17:00:24.589213+00,,,,,2025-10-01 23:27:56.107409+00,,,,
d29ba48c-3f81-4e68-bbff-853c3b2e5e22,,ajuste,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,3,1,2025-09-30 17:00:23.204529+00,,,,,2025-10-01 23:27:56.107409+00,,,,
1dcc47f5-8738-4016-8b5f-67773fb0097c,,ingreso,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,3,2,2025-09-30 17:00:23.204529+00,,,,,2025-10-01 23:27:56.107409+00,,,,
ff38e79c-fa6f-45f3-8678-37886400dcef,auto-1759251622347-0.676742869630772,ingreso,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,3,1,2025-09-30 17:00:22.343064+00,,,,,2025-10-01 23:27:56.107409+00,,,,
0abe6a56-35de-44e5-adba-e7f6f7acbfdf,,egreso,beb7a8f6-28a2-4ad2-b121-5619580ba82d,,1,1,2025-09-30 16:38:53.85993+00,,,,,2025-10-01 23:27:56.107409+00,,,,
4a82232c-21b8-4a74-9457-78687ef67b67,,ajuste,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,3,1,2025-09-30 16:38:52.324676+00,,,,,2025-10-01 23:27:56.107409+00,,,,
38ffd27b-973c-44b4-9e87-83db9748162a,,ingreso,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,3,2,2025-09-30 16:38:52.324676+00,,,,,2025-10-01 23:27:56.107409+00,,,,
b4721f10-5d46-4276-ae00-3280308e0448,auto-1759250331498-0.04644978088303664,ingreso,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,3,1,2025-09-30 16:38:51.493904+00,,,,,2025-10-01 23:27:56.107409+00,,,,
ff07074a-5330-4a9c-b973-29d7500f1a8e,,egreso,beb7a8f6-28a2-4ad2-b121-5619580ba82d,,1,1,2025-09-30 16:32:39.221392+00,,,,,2025-10-01 23:27:56.107409+00,,,,
e36c81bb-b93e-4719-85fd-74426222b33b,,ajuste,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,3,1,2025-09-30 16:26:51.888891+00,,,,,2025-10-01 23:27:56.107409+00,,,,
745ee944-c9a8-4099-bd7b-14ef810a5223,,ingreso,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,3,2,2025-09-30 16:26:51.888891+00,,,,,2025-10-01 23:27:56.107409+00,,,,
26f3f679-530b-4040-80de-5e07571709a6,auto-1759249611001-0.0027756055534706725,ingreso,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,3,1,2025-09-30 16:26:50.9971+00,,,,,2025-10-01 23:27:56.107409+00,,,,
bd1208ea-ea4f-4fba-b242-4272b4f7b695,1759246228195271657,egreso,beb7a8f6-28a2-4ad2-b121-5619580ba82d,,1,1,2025-09-30 15:30:28.250596+00,smoke,,,,2025-10-01 23:27:56.107409+00,,,,
9b1e60c9-8d8e-43c1-9b53-d98970d2fdd6,,ajuste,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,3,1,2025-09-30 15:26:38.733132+00,,,,,2025-10-01 23:27:56.107409+00,,,,
dec2d104-3311-4254-90ac-c436741dbb5b,,ingreso,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,3,2,2025-09-30 15:26:38.733132+00,,,,,2025-10-01 23:27:56.107409+00,,,,
75398ab6-2cfd-4d51-af30-d067400c472d,auto-1759245985366-0.045769007555630736,ingreso,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,3,1,2025-09-30 15:26:25.361697+00,,,,,2025-10-01 23:27:56.107409+00,,,,
9194a66f-b215-4e7a-8ae6-02615c0c1068,1759240250503377138,egreso,beb7a8f6-28a2-4ad2-b121-5619580ba82d,,1,1,2025-09-30 13:50:50.579917+00,prueba post-trigger,,,,2025-10-01 23:27:56.107409+00,,,,
813ba685-ab05-49eb-b2e0-942ac897b248,1759238577204254734,egreso,beb7a8f6-28a2-4ad2-b121-5619580ba82d,,1,1,2025-09-30 13:22:57.290782+00,prueba trigger,,,,2025-10-01 23:27:56.107409+00,,,,
0c0d4878-dfb1-4c2c-bfd1-9efc87236dd8,1759238080984192532,egreso,beb7a8f6-28a2-4ad2-b121-5619580ba82d,,1,1,2025-09-30 13:14:41.055989+00,ajuste prueba,,,,2025-10-01 23:27:56.107409+00,,,,
